x_value,power,SF,CR,temperature,pressure,humidity,sender_rssi,sender_snr
272,3,7,8,34.54,992.76,24.46,-120,-9.75
284,3,7,8,34.51,992.74,24.57,-120,-10.75
294,3,7,8,34.64,992.6,24.51,-120,-9.25
313,3,7,8,34.73,992.66,24.48,-120,-9.25
325,3,7,8,34.6,992.6,24.56,-120,-10.0
