x_value,sender_rssi
401,-68
402,-68
403,-67
404,-68
405,-68
406,-68
407,-68
408,-68
409,-68
410,-68
411,-68
412,-67
413,-68
414,-68
415,-69
416,-68
417,-68
418,-68
419,-68
420,-67
421,-69
422,-66
423,-68
424,-68
425,-68
426,-71
427,-68
428,-67
429,-68
430,-68
431,-68
432,-68
433,-68
434,-68
435,-68
436,-68
437,-67
438,-68
439,-67
440,-67
441,-68
442,-68
443,-68
444,-67
445,-68
446,-68
447,-68
448,-70
449,-68
450,-69
451,-68
452,-68
453,-68
454,-68
456,-68
457,-68
458,-68
459,-67
460,-68
461,-66
462,-68
463,-67
464,-68
465,-68
466,-68
468,-68
469,-67
470,-69
471,-68
472,-68
473,-69
474,-68
475,-69
476,-68
477,-71
478,-67
479,-70
480,-68
482,-69
483,-68
484,-67
485,-68
486,-68
487,-68
488,-68
489,-67
490,-68
491,-68
492,-68
493,-68
494,-68
495,-68
496,-68
497,-68
498,-68
499,-68
500,-68
