x_value,sender_rssi
415,-71
416,-75
417,-69
418,-68
419,-68
420,-69
421,-69
422,-68
423,-74
424,-71
425,-73
426,-68
427,-69
428,-68
429,-69
430,-68
431,-68
432,-72
433,-73
434,-71
435,-70
436,-68
437,-69
438,-68
439,-66
440,-73
441,-72
442,-67
443,-68
444,-70
445,-72
446,-68
447,-68
448,-67
449,-68
450,-67
451,-67
452,-67
453,-67
454,-69
455,-71
456,-74
457,-69
458,-73
459,-69
460,-68
461,-72
462,-73
463,-73
464,-70
465,-74
466,-68
467,-69
468,-74
469,-71
470,-69
471,-68
472,-68
473,-70
474,-69
475,-73
476,-73
477,-67
478,-72
479,-74
480,-69
481,-69
482,-70
483,-71
484,-70
485,-68
486,-71
487,-69
488,-71
489,-67
491,-71
492,-71
493,-69
494,-74
495,-73
496,-74
497,-71
498,-69
499,-74
500,-76
501,-74
502,-68
503,-72
504,-68
505,-68
506,-73
507,-73
508,-68
509,-74
510,-73
511,-72
512,-69
513,-68
514,-70
515,-72
516,-68
517,-68
518,-70
519,-68
520,-71
521,-69
522,-67
523,-67
524,-72
525,-73
526,-66
527,-67
528,-65
529,-70
530,-71
531,-67
532,-72
533,-73
534,-70
535,-68
536,-67
537,-69
538,-70
539,-67
540,-72
541,-73
542,-75
543,-72
544,-72
545,-68
546,-76
547,-69
548,-70
549,-73
550,-71
551,-76
552,-75
553,-71
554,-69
555,-75
556,-67
557,-69
558,-70
559,-71
560,-69
561,-69
562,-69
563,-76
564,-75
565,-71
566,-71
567,-68
568,-68
569,-67
570,-69
571,-74
572,-73
573,-73
574,-69
575,-68
576,-68
577,-74
578,-68
579,-71
580,-69
581,-70
582,-68
583,-75
584,-75
585,-73
586,-70
587,-69
588,-69
589,-69
590,-68
591,-69
592,-75
593,-69
594,-72
595,-67
596,-69
597,-72
598,-69
599,-72
600,-70
601,-74
602,-76
603,-69
604,-74
605,-69
606,-69
607,-71
609,-69
610,-69
611,-66
612,-69
613,-74
614,-67
615,-68
616,-73
617,-68
618,-68
619,-69
620,-67
621,-67
622,-69
623,-72
624,-70
625,-74
626,-66
627,-73
628,-71
629,-70
630,-70
631,-70
632,-72
633,-71
634,-70
635,-76
636,-71
637,-75
638,-84
639,-80
640,-76
641,-71
642,-75
643,-83
644,-80
645,-73
646,-72
647,-79
648,-76
649,-73
650,-70
651,-72
652,-73
653,-73
654,-74
655,-76
656,-79
657,-76
658,-79
659,-72
660,-83
661,-82
662,-73
663,-72
664,-74
665,-78
666,-77
667,-75
668,-74
669,-75
670,-79
671,-80
672,-81
673,-79
674,-70
675,-72
676,-72
677,-83
678,-73
679,-74
680,-71
681,-71
682,-80
683,-76
684,-73
685,-70
686,-73
687,-70
688,-68
689,-75
690,-75
691,-68
692,-69
693,-70
694,-71
695,-70
696,-70
697,-76
698,-77
699,-70
700,-69
701,-74
702,-70
703,-70
704,-69
705,-71
706,-79
707,-74
708,-74
709,-72
710,-76
711,-75
712,-69
713,-67
714,-70
715,-80
716,-74
717,-79
718,-78
719,-74
720,-78
721,-73
722,-74
723,-75
724,-74
725,-79
726,-77
727,-80
728,-74
729,-80
730,-80
731,-79
732,-77
733,-76
734,-71
735,-77
736,-77
737,-70
738,-75
739,-70
740,-72
741,-77
742,-76
743,-73
744,-72
745,-74
746,-75
747,-73
748,-71
749,-74
750,-73
751,-73
752,-71
753,-72
754,-74
755,-69
756,-75
757,-71
758,-69
759,-74
760,-74
761,-69
762,-67
763,-75
764,-75
765,-71
766,-69
767,-68
768,-68
769,-74
770,-73
771,-75
772,-75
773,-73
774,-69
775,-73
776,-73
777,-71
778,-68
779,-71
780,-68
781,-70
782,-67
783,-69
784,-69
785,-69
786,-70
787,-73
788,-69
789,-68
790,-73
791,-70
792,-71
793,-69
794,-69
795,-72
796,-71
797,-69
798,-71
799,-81
800,-74
801,-69
802,-72
803,-71
804,-72
805,-72
806,-68
807,-77
808,-74
809,-76
810,-78
811,-74
812,-76
813,-70
814,-77
815,-70
816,-70
817,-71
818,-71
819,-72
820,-76
821,-74
822,-71
823,-74
824,-77
825,-71
826,-69
827,-69
828,-67
829,-72
830,-69
831,-72
832,-76
833,-69
834,-73
835,-69
836,-73
837,-74
838,-70
839,-78
840,-77
841,-77
842,-70
843,-73
844,-74
845,-69
846,-67
847,-73
848,-68
849,-69
850,-72
851,-66
852,-69
853,-72
854,-67
855,-72
856,-65
857,-71
858,-67
859,-68
860,-64
861,-72
862,-70
863,-66
864,-65
865,-66
866,-68
867,-65
868,-64
869,-69
870,-65
871,-65
872,-67
873,-70
874,-67
875,-72
876,-66
877,-70
878,-66
879,-65
880,-65
881,-71
882,-67
883,-65
884,-70
885,-68
886,-73
887,-70
888,-72
889,-76
890,-76
891,-71
892,-76
893,-77
894,-68
895,-72
896,-73
897,-67
898,-68
899,-71
900,-63
901,-67
902,-72
903,-70
904,-68
905,-67
906,-69
907,-66
908,-71
909,-71
910,-71
911,-75
912,-73
913,-70
914,-76
915,-72
916,-77
917,-73
918,-70
919,-66
920,-74
921,-73
922,-67
923,-71
924,-72
925,-69
926,-70
927,-69
928,-69
929,-66
930,-68
931,-71
932,-71
933,-66
955,-59
956,-67
977,-69
978,-69
979,-71
980,-70
981,-67
982,-68
983,-73
984,-68
985,-72
986,-72
987,-71
988,-74
989,-76
990,-66
991,-70
992,-70
993,-75
994,-70
995,-69
996,-71
997,-71
998,-71
999,-69
1000,-74
1001,-71
1002,-70
1003,-75
1004,-74
1005,-68
1006,-74
1007,-74
1008,-73
1009,-69
1010,-74
1011,-72
1012,-69
1013,-69
1014,-74
1015,-69
1016,-69
1017,-69
1018,-69
1019,-68
1020,-73
1021,-69
1022,-75
1023,-73
1024,-69
1025,-76
1026,-75
1027,-75
1028,-78
1029,-78
1030,-70
1031,-71
1032,-74
1033,-73
1034,-68
1035,-72
1036,-71
1037,-71
1038,-73
1039,-74
1040,-73
1041,-70
1042,-71
1043,-69
1044,-68
1045,-69
1046,-69
1047,-75
1048,-68
1049,-68
1050,-71
1051,-76
1052,-73
1053,-68
1054,-73
1055,-68
1056,-68
1057,-71
1058,-71
1059,-71
1060,-76
1061,-76
1062,-70
1063,-74
1064,-70
1065,-75
1066,-72
1067,-70
1068,-68
1069,-69
1070,-70
1071,-68
1072,-68
1073,-74
1074,-71
1075,-77
1076,-77
1077,-70
1078,-72
1079,-67
1080,-73
1081,-69
1082,-75
1083,-65
1084,-69
1085,-73
1086,-71
1087,-69
1088,-71
1089,-72
1090,-70
1091,-67
1093,-74
1094,-77
1095,-73
1096,-64
1097,-66
1098,-65
1099,-64
1100,-72
1101,-71
1102,-69
1103,-68
1104,-69
1105,-69
1106,-70
1107,-71
1108,-69
1109,-67
1110,-64
1111,-67
1112,-66
1113,-71
1114,-66
1115,-68
1116,-70
1117,-67
1118,-65
1119,-70
1120,-69
1121,-72
1122,-70
1123,-69
1124,-77
1125,-78
1126,-74
1127,-74
1128,-73
1129,-80
1131,-74
1132,-73
1133,-74
1134,-70
1135,-79
1136,-73
1137,-78
1138,-76
1139,-71
1140,-79
1141,-71
1142,-70
1143,-74
1144,-70
1145,-70
1146,-77
1147,-72
1148,-75
1149,-70
1150,-69
1151,-72
1152,-69
1153,-69
1154,-69
1155,-72
1156,-72
1157,-73
1158,-70
1159,-73
1160,-72
1161,-73
1162,-68
1163,-71
1164,-67
1165,-73
1166,-74
1167,-69
1168,-76
1169,-74
1170,-73
1171,-74
1172,-71
1173,-70
1174,-73
1175,-66
1176,-67
1177,-67
1178,-70
1179,-74
1180,-66
1181,-68
1182,-72
1183,-66
1184,-70
1185,-68
1186,-67
1187,-72
1188,-72
1189,-66
1190,-66
1191,-66
1192,-66
1193,-64
1194,-64
1195,-64
1196,-71
1197,-64
1198,-65
1199,-72
1200,-72
1201,-70
1202,-69
1203,-74
1204,-73
1205,-75
1206,-70
1207,-73
1208,-73
1209,-70
1210,-77
1211,-75
1212,-71
1213,-74
1214,-74
1215,-73
1216,-71
1217,-74
1218,-73
1219,-74
1220,-74
1221,-70
1222,-74
1223,-70
1224,-72
1225,-73
1226,-70
1227,-74
1228,-67
1229,-72
1230,-73
1231,-69
1232,-71
1233,-69
1234,-72
1235,-73
1236,-71
1237,-75
1238,-69
1239,-68
1240,-71
1241,-73
1242,-67
1243,-70
1244,-70
1245,-74
1246,-66
1247,-65
1248,-69
1249,-66
1250,-68
1251,-66
1252,-70
1253,-72
1254,-67
1255,-72
1256,-74
1257,-66
1258,-70
1259,-67
1260,-73
1261,-67
1262,-66
1263,-66
1264,-66
1265,-67
1266,-69
1267,-66
1268,-65
1269,-70
1270,-68
1271,-66
1272,-66
1273,-65
1274,-66
1275,-65
1277,-70
1278,-66
1279,-70
1280,-73
1281,-70
1282,-67
1283,-66
1284,-67
1285,-67
1286,-71
1287,-67
1288,-66
1289,-66
1290,-69
1291,-72
1292,-66
1293,-66
1294,-68
1295,-68
1296,-73
1297,-70
1298,-76
1299,-69
1300,-73
1301,-70
1302,-72
1303,-70
1304,-76
1305,-72
1306,-71
1307,-70
1308,-76
1309,-72
1310,-69
1311,-73
1312,-71
1313,-75
1314,-73
1315,-75
1316,-72
1317,-72
1318,-72
1319,-69
1320,-69
1321,-70
1322,-77
1323,-69
1324,-70
1325,-75
1326,-71
1327,-68
1328,-72
1329,-76
1330,-72
1331,-74
1332,-83
1333,-71
1334,-71
1335,-68
1336,-75
1337,-74
1338,-67
1339,-68
1340,-68
1341,-76
1342,-71
1343,-69
1344,-79
1345,-76
1346,-76
1347,-72
1348,-71
1349,-77
1350,-74
1351,-75
1352,-75
1353,-68
1354,-70
1355,-72
1356,-73
1357,-72
1358,-69
1359,-67
1360,-68
1361,-71
1362,-69
1363,-66
1364,-71
1365,-73
1366,-74
1367,-74
1368,-73
1369,-73
1370,-70
1371,-66
1372,-70
1373,-67
1374,-66
1375,-66
1376,-72
1377,-67
1378,-72
1379,-67
1380,-68
1381,-70
1382,-72
1384,-70
1385,-72
1386,-70
1387,-69
