x_value,sender_rssi
460,-65
461,-71
462,-72
463,-69
464,-71
465,-65
466,-70
467,-72
468,-65
469,-65
470,-65
471,-71
472,-65
473,-66
474,-65
475,-70
476,-72
477,-65
478,-72
479,-65
480,-71
481,-66
482,-70
483,-65
484,-65
485,-72
486,-66
487,-65
488,-67
489,-65
490,-69
491,-69
492,-69
493,-68
494,-68
495,-70
496,-66
497,-71
498,-72
499,-65
500,-66
501,-66
502,-70
503,-65
504,-73
505,-71
506,-68
507,-68
508,-65
509,-72
510,-66
511,-72
512,-68
513,-66
514,-72
515,-65
516,-70
517,-71
518,-65
519,-65
520,-70
521,-73
522,-65
523,-65
524,-68
525,-68
526,-65
527,-71
528,-69
529,-64
530,-65
531,-66
532,-66
533,-66
534,-63
535,-69
536,-66
537,-64
538,-64
539,-63
540,-67
541,-64
542,-64
543,-67
544,-70
545,-65
546,-63
547,-65
548,-65
549,-62
550,-62
551,-65
552,-66
553,-63
554,-64
555,-68
556,-63
557,-64
558,-64
559,-70
560,-69
561,-69
562,-72
563,-65
564,-66
565,-64
566,-66
567,-73
568,-71
569,-67
570,-66
571,-72
572,-67
573,-70
574,-69
575,-68
576,-69
577,-67
578,-73
579,-66
580,-67
581,-66
582,-67
583,-72
584,-72
585,-68
586,-70
587,-70
588,-71
589,-71
590,-70
591,-70
592,-69
593,-67
594,-68
595,-70
596,-65
597,-68
599,-70
600,-70
601,-65
602,-65
603,-70
604,-66
605,-72
606,-72
607,-66
608,-68
609,-66
610,-66
611,-66
612,-69
613,-66
614,-68
615,-69
616,-64
617,-66
618,-68
619,-64
620,-63
621,-64
622,-64
623,-68
624,-64
625,-65
626,-64
627,-70
628,-69
629,-72
630,-70
631,-72
632,-66
633,-67
634,-65
635,-74
636,-70
637,-68
638,-67
639,-69
640,-68
641,-72
642,-69
643,-75
644,-73
645,-68
646,-70
647,-72
649,-72
650,-68
651,-68
652,-71
653,-72
654,-74
655,-68
656,-67
657,-67
658,-69
659,-66
660,-70
661,-70
662,-72
663,-71
664,-68
665,-68
666,-72
667,-72
668,-68
669,-71
670,-68
671,-67
672,-69
673,-69
674,-66
675,-68
676,-68
677,-74
678,-67
679,-67
680,-68
681,-65
682,-68
683,-70
684,-74
685,-70
686,-69
687,-75
688,-72
689,-69
690,-71
691,-74
692,-75
693,-76
694,-70
695,-69
696,-71
697,-69
698,-69
699,-69
700,-72
701,-69
702,-76
703,-71
704,-73
705,-67
706,-71
707,-74
708,-67
709,-66
710,-69
711,-70
713,-69
714,-69
715,-67
716,-67
717,-66
718,-67
719,-66
720,-69
721,-66
722,-64
723,-68
724,-65
725,-66
726,-68
727,-69
728,-74
729,-70
730,-70
731,-70
732,-69
733,-69
734,-63
735,-72
736,-71
737,-67
738,-66
739,-69
740,-67
741,-67
743,-63
744,-64
745,-64
746,-65
747,-69
748,-68
749,-65
750,-64
751,-74
752,-73
753,-77
754,-70
755,-66
756,-62
757,-63
758,-68
759,-65
760,-68
761,-67
762,-63
763,-74
764,-74
765,-72
766,-67
767,-64
768,-67
769,-65
770,-65
771,-67
772,-68
773,-72
774,-66
775,-71
776,-67
777,-69
778,-69
779,-66
780,-69
781,-68
782,-66
783,-71
784,-73
785,-68
786,-67
787,-69
788,-67
789,-65
790,-72
791,-68
792,-71
793,-69
794,-71
795,-65
796,-66
797,-70
798,-64
799,-68
800,-65
801,-71
802,-73
803,-63
804,-64
805,-66
806,-66
807,-62
808,-68
809,-63
810,-63
812,-67
813,-69
814,-69
815,-68
816,-71
817,-66
818,-67
819,-70
820,-64
821,-63
822,-66
823,-63
824,-65
825,-62
826,-69
827,-64
828,-66
829,-66
830,-66
831,-68
832,-63
833,-71
834,-65
835,-68
836,-63
837,-69
838,-63
839,-70
840,-65
841,-63
842,-65
843,-68
844,-71
845,-66
846,-77
847,-66
848,-72
849,-68
850,-66
851,-65
852,-67
853,-65
854,-67
855,-65
856,-72
857,-67
858,-64
859,-70
860,-64
861,-71
862,-71
863,-66
864,-65
865,-67
866,-64
867,-70
868,-70
869,-65
870,-72
871,-68
872,-65
873,-70
874,-67
875,-70
876,-67
877,-65
878,-69
879,-67
880,-69
881,-66
882,-65
883,-68
884,-67
885,-71
886,-66
887,-65
888,-70
889,-65
890,-65
891,-72
892,-64
893,-69
894,-72
895,-67
896,-72
898,-66
899,-69
900,-76
901,-71
902,-64
903,-63
904,-67
905,-69
906,-64
907,-64
908,-62
909,-63
910,-62
911,-67
912,-68
913,-65
914,-65
915,-71
916,-67
917,-68
918,-67
919,-72
920,-71
921,-71
922,-64
923,-76
924,-78
925,-73
926,-77
927,-75
928,-77
929,-74
931,-72
957,-64
958,-60
959,-61
960,-58
961,-61
962,-59
963,-65
964,-66
965,-64
966,-59
967,-60
968,-60
969,-59
970,-62
971,-59
972,-59
973,-62
974,-64
975,-60
976,-67
978,-64
979,-65
980,-68
981,-74
982,-69
983,-71
984,-69
985,-72
986,-66
987,-67
988,-71
989,-66
990,-67
991,-68
992,-73
993,-69
994,-68
995,-67
996,-71
997,-72
998,-66
999,-68
1000,-64
1001,-67
1002,-71
1003,-70
1004,-69
1005,-73
1006,-71
1007,-73
1008,-71
1009,-71
1010,-68
1011,-63
1012,-72
1013,-73
1014,-69
1015,-68
1016,-66
1017,-69
1019,-69
1020,-66
1021,-63
1022,-72
1023,-72
1024,-73
1025,-74
1026,-74
1027,-71
1028,-69
1029,-65
1030,-68
1031,-70
1032,-65
1033,-66
1034,-69
1035,-68
1036,-67
1037,-72
1038,-70
1039,-71
1040,-67
1041,-73
1042,-74
1043,-74
1044,-71
1045,-67
1046,-71
1047,-70
1048,-74
1049,-74
1050,-68
1051,-74
1052,-72
1053,-68
1054,-67
1055,-68
1056,-69
1058,-70
1059,-68
1060,-66
1061,-67
1062,-68
1063,-68
1064,-64
1065,-72
1066,-68
1067,-74
1068,-69
1069,-70
1070,-64
1071,-75
1072,-74
1073,-67
1074,-64
1075,-71
1076,-68
1077,-64
1078,-64
1079,-65
1080,-65
1081,-72
1082,-66
1083,-70
1084,-67
1085,-67
1086,-66
1087,-64
1088,-69
1089,-73
1090,-72
1091,-69
1092,-70
1093,-63
1094,-68
1095,-67
1096,-74
1097,-69
1098,-71
1099,-71
1100,-78
1101,-65
1102,-65
1103,-73
1104,-68
1105,-69
1106,-69
1107,-70
1108,-70
1109,-66
1110,-69
1111,-63
1112,-75
1113,-78
1114,-75
1115,-76
1116,-64
1117,-66
1118,-66
1119,-69
1120,-68
1121,-67
1122,-64
1123,-72
1124,-66
1125,-66
1126,-64
1127,-66
1128,-64
1129,-64
1130,-67
1131,-67
1132,-66
1133,-67
1134,-73
1135,-64
1136,-68
1137,-67
1138,-65
1139,-67
1140,-70
1141,-64
1142,-62
1143,-68
1144,-64
1145,-65
1146,-63
1147,-70
1148,-62
1149,-71
1150,-69
1151,-65
1152,-63
1153,-63
1154,-65
1155,-69
1157,-62
1158,-67
1159,-67
1160,-69
1161,-64
1162,-66
1163,-72
1164,-65
1165,-69
1166,-62
1167,-70
1168,-64
1169,-64
1170,-64
1171,-70
1172,-74
1173,-73
1174,-70
1175,-64
1176,-66
1177,-67
1178,-67
1179,-63
1180,-67
1181,-67
1182,-67
1183,-71
1184,-65
1185,-64
1186,-65
1187,-70
1188,-79
1189,-68
1190,-70
1191,-73
1192,-72
1193,-68
1194,-71
1195,-74
1196,-69
1197,-68
1198,-67
1199,-73
1200,-71
1201,-68
1202,-64
1203,-66
1205,-63
1206,-63
1207,-63
1208,-62
1209,-66
1210,-65
1211,-65
1212,-63
1213,-67
1214,-66
1215,-65
1216,-64
1217,-68
1218,-65
1219,-61
1220,-64
1221,-70
1222,-64
1223,-62
1224,-64
1225,-66
1226,-62
1227,-62
1228,-70
1229,-63
1230,-64
1231,-70
1232,-62
1233,-62
1234,-65
1235,-68
1236,-63
1237,-69
1238,-63
1239,-62
1241,-62
1242,-67
1243,-62
1244,-65
1245,-65
1246,-64
1247,-66
1248,-71
1249,-68
1250,-71
1251,-69
1252,-65
1253,-67
1254,-65
1255,-70
1256,-71
1257,-70
1258,-76
1259,-72
1260,-66
1261,-73
1262,-71
1263,-68
1264,-71
1265,-69
1266,-72
1267,-71
1268,-70
1269,-67
1270,-69
1271,-75
1272,-75
1273,-72
1274,-66
1275,-65
1276,-64
1277,-77
1278,-70
1279,-75
1280,-68
1281,-69
1282,-75
1283,-74
1284,-70
1285,-70
1286,-69
1287,-73
1288,-75
1289,-73
1290,-77
1291,-72
1292,-79
1293,-79
1294,-72
1295,-72
1296,-70
1297,-63
1298,-62
1299,-64
1300,-65
1301,-66
1302,-66
1303,-69
1304,-66
1305,-69
1306,-64
1307,-64
1308,-65
1309,-68
1310,-65
1311,-62
1312,-62
1313,-65
1314,-63
1315,-68
1316,-65
1317,-66
1318,-69
1319,-67
1320,-68
1321,-67
1322,-65
1323,-61
1324,-62
1325,-69
1326,-66
1327,-65
1328,-65
1329,-66
1330,-68
1331,-68
1332,-65
1333,-70
1334,-69
1335,-70
1336,-67
1337,-66
1338,-70
1339,-68
1340,-72
1341,-69
1342,-66
1343,-63
1344,-65
1345,-68
1346,-66
1347,-68
1348,-72
1349,-69
1350,-71
1351,-70
1352,-69
1353,-64
1354,-72
1355,-65
1356,-71
1357,-65
1358,-65
1359,-69
1360,-70
1361,-71
1362,-65
1364,-70
1365,-64
1366,-64
1367,-65
1368,-64
1369,-67
1370,-68
1371,-68
1372,-70
1373,-68
1374,-67
1375,-71
1376,-68
1377,-74
1378,-68
1379,-73
1380,-67
1381,-70
1382,-74
1383,-74
1384,-71
1385,-62
1386,-63
1387,-63
1388,-72
