x_value,sender_rssi
1,-79
2,-76
3,-77
4,-76
5,-76
6,-78
7,-79
8,-78
9,-77
10,-77
11,-76
12,-76
13,-76
14,-76
15,-76
16,-76
17,-76
18,-76
19,-76
20,-77
21,-77
22,-77
23,-76
24,-77
25,-76
26,-76
27,-77
28,-76
29,-78
30,-77
31,-77
32,-77
33,-77
34,-77
35,-77
36,-77
37,-77
38,-77
39,-78
40,-77
41,-77
42,-77
43,-77
44,-77
45,-79
46,-78
47,-78
48,-78
49,-79
50,-77
51,-78
52,-77
53,-77
54,-78
55,-76
56,-76
57,-77
58,-76
59,-77
60,-77
61,-78
62,-78
63,-77
64,-75
65,-77
66,-76
67,-76
68,-77
69,-76
70,-77
71,-76
72,-75
73,-77
74,-76
75,-77
76,-77
77,-76
78,-76
79,-76
80,-76
81,-76
82,-75
83,-76
84,-76
85,-78
86,-75
87,-76
88,-76
89,-76
90,-78
91,-74
92,-76
93,-75
94,-76
95,-76
96,-76
97,-76
98,-76
99,-76
100,-75
