x_value,sender_rssi
101,-75
102,-74
103,-74
104,-75
105,-74
106,-75
107,-75
108,-75
109,-74
110,-76
111,-75
112,-75
113,-75
114,-75
115,-76
116,-75
117,-75
118,-75
119,-75
120,-75
121,-75
123,-75
124,-75
125,-75
126,-75
127,-75
128,-75
129,-74
130,-76
131,-75
132,-76
133,-75
134,-75
135,-74
136,-76
137,-75
138,-75
139,-75
140,-75
141,-75
142,-75
143,-75
144,-74
145,-75
146,-74
147,-75
148,-75
149,-75
150,-75
151,-74
152,-74
153,-74
154,-76
155,-74
156,-75
157,-75
158,-74
159,-74
160,-74
161,-74
162,-75
163,-75
164,-75
165,-75
166,-75
167,-75
168,-75
169,-75
170,-76
171,-75
172,-75
173,-74
174,-76
175,-75
176,-74
177,-74
178,-74
179,-74
180,-75
181,-74
182,-75
183,-74
184,-74
185,-75
186,-74
187,-75
188,-74
189,-75
190,-75
191,-76
192,-74
193,-76
194,-76
195,-74
196,-75
197,-75
198,-74
199,-75
200,-75
