x_value,sender_rssi
101,-81
102,-79
103,-80
104,-82
105,-82
106,-82
107,-78
108,-82
109,-77
110,-78
111,-81
112,-76
113,-78
114,-82
115,-79
116,-80
117,-84
118,-77
119,-82
120,-80
121,-78
122,-78
123,-80
124,-82
125,-79
126,-79
127,-83
128,-78
129,-80
130,-77
131,-78
132,-78
133,-77
134,-76
135,-75
136,-77
137,-78
138,-76
139,-77
140,-76
141,-76
142,-77
143,-76
144,-76
145,-78
146,-76
147,-77
148,-76
149,-79
150,-78
151,-77
152,-76
153,-75
154,-77
155,-75
156,-77
157,-76
158,-76
159,-76
160,-76
161,-76
162,-77
163,-77
164,-76
165,-76
166,-75
167,-76
168,-76
169,-76
170,-78
171,-74
172,-77
173,-78
174,-76
175,-76
176,-77
177,-78
178,-76
179,-76
180,-78
181,-76
182,-78
183,-79
184,-77
185,-77
186,-77
187,-77
188,-76
189,-76
190,-74
191,-77
192,-77
193,-76
194,-77
195,-79
196,-77
197,-76
198,-77
199,-78
200,-78
