x_value,sender_rssi
301,-83
302,-81
303,-82
304,-81
305,-82
306,-83
307,-80
308,-81
309,-81
310,-82
311,-82
312,-82
313,-81
314,-81
315,-82
316,-81
317,-82
318,-81
319,-81
320,-82
321,-81
322,-81
323,-81
324,-81
325,-83
326,-81
327,-81
328,-82
329,-81
330,-81
331,-81
332,-82
333,-80
334,-81
335,-80
336,-81
337,-82
338,-81
339,-81
340,-81
341,-81
342,-81
343,-81
344,-81
345,-81
346,-81
347,-81
348,-81
349,-81
350,-81
351,-81
352,-81
353,-81
354,-81
355,-82
356,-81
357,-80
358,-81
359,-80
360,-81
361,-81
362,-81
363,-81
364,-80
365,-81
366,-81
367,-81
368,-81
369,-81
370,-81
371,-82
372,-82
373,-82
374,-82
375,-82
376,-83
377,-83
378,-83
379,-83
380,-83
381,-83
382,-82
383,-82
384,-82
385,-82
386,-82
387,-82
388,-82
389,-82
390,-82
391,-81
392,-82
393,-82
394,-82
395,-80
396,-82
397,-83
398,-82
399,-82
400,-82
