x_value,sender_rssi
1,-82
2,-84
3,-92
4,-82
5,-80
6,-79
7,-82
8,-81
9,-80
10,-85
11,-80
12,-80
13,-83
14,-80
15,-79
16,-80
17,-80
18,-81
19,-83
20,-83
21,-81
22,-81
23,-83
24,-81
25,-80
26,-80
27,-82
28,-80
29,-80
30,-79
31,-79
32,-79
33,-79
34,-79
35,-80
36,-79
37,-84
38,-79
39,-82
40,-79
41,-84
42,-84
43,-79
44,-79
45,-79
46,-83
47,-82
48,-85
49,-81
50,-84
51,-80
52,-80
53,-79
54,-82
55,-81
56,-81
57,-81
58,-79
59,-82
61,-79
62,-79
63,-82
64,-80
65,-81
66,-82
67,-79
68,-85
69,-79
70,-80
71,-80
72,-80
73,-80
74,-79
75,-80
76,-79
77,-80
78,-79
79,-80
80,-79
81,-81
82,-80
83,-79
84,-79
85,-78
86,-81
87,-78
88,-78
89,-79
90,-85
91,-85
92,-83
93,-80
94,-80
95,-79
96,-87
97,-85
98,-81
99,-83
100,-80
