x_value,power,SF,CR,temperature,pressure,humidity,sender_rssi,sender_snr
326,3,7,5,30.56,1027.19,38.63,-120,-8.5
352,3,7,5,30.51,1026.84,38.3,-120,-9.0
358,3,7,5,30.7,1027.05,38.07,-120,-9.0
362,3,7,5,30.74,1026.94,38.26,-119,-9.0
