x_value,sender_rssi
1,-100
2,-101
3,-104
4,-103
5,-99
6,-99
7,-99
8,-99
9,-100
10,-100
11,-98
12,-102
13,-102
14,-100
15,-98
16,-100
17,-100
18,-103
19,-100
20,-100
21,-100
22,-100
23,-99
24,-100
25,-99
26,-101
27,-99
28,-100
29,-98
30,-101
31,-103
32,-100
33,-100
34,-101
35,-101
36,-101
37,-100
38,-100
39,-100
40,-100
41,-100
42,-100
43,-101
44,-100
45,-98
46,-100
47,-101
48,-100
49,-100
50,-100
51,-100
52,-102
53,-99
54,-100
55,-97
56,-98
57,-98
58,-100
59,-100
60,-99
61,-100
62,-99
63,-98
64,-101
65,-98
66,-99
67,-101
68,-97
69,-99
70,-96
71,-101
72,-97
73,-101
74,-99
75,-99
76,-100
77,-101
78,-98
79,-100
80,-99
81,-98
82,-102
83,-100
84,-99
85,-98
86,-100
87,-100
88,-100
89,-95
90,-99
91,-99
92,-99
93,-96
94,-98
95,-99
96,-99
97,-99
98,-99
99,-98
100,-99
101,-98
102,-99
103,-100
104,-101
106,-99
107,-105
108,-101
109,-100
110,-101
111,-102
112,-103
113,-100
114,-98
115,-98
116,-101
117,-102
118,-98
119,-99
120,-99
121,-97
122,-100
123,-98
124,-95
125,-99
126,-102
127,-98
128,-100
129,-99
130,-98
131,-98
132,-95
133,-98
134,-100
135,-99
136,-98
137,-101
138,-99
139,-97
140,-97
141,-97
142,-97
143,-97
144,-96
145,-103
146,-96
147,-99
148,-96
149,-98
150,-98
151,-98
152,-100
153,-100
154,-100
155,-97
156,-97
157,-98
158,-98
159,-96
160,-97
161,-96
162,-97
163,-98
164,-98
165,-97
166,-98
167,-97
168,-97
169,-98
170,-97
171,-98
172,-100
173,-95
174,-96
