x_value,sender_rssi
0,0
1,-85
2,-92
3,-89
4,-89
5,-87
6,-94
7,-86
8,-87
9,-90
10,-88
11,-88
12,-84
13,-85
14,-84
15,-82
16,-75
17,-69
18,-70
19,-69
20,-69
21,-68
22,-70
23,-70
24,-71
25,-72
26,-73
27,-74
28,-75
30,-74
31,-69
32,-69
33,-72
34,-77
35,-81
36,-62
37,-83
38,-82
39,-81
40,-80
41,-76
42,-75
43,-76
44,-76
45,-78
46,-78
47,-78
48,-80
49,-80
50,-81
