x_value,sender_rssi
201,-72
202,-72
203,-71
204,-72
205,-72
206,-72
207,-72
208,-73
209,-73
210,-72
211,-72
212,-71
213,-72
214,-71
215,-71
216,-72
217,-71
218,-71
219,-72
220,-71
221,-72
222,-72
223,-72
224,-72
225,-72
226,-72
227,-72
228,-72
229,-72
230,-72
231,-72
232,-72
233,-72
234,-73
235,-72
236,-72
237,-72
238,-72
239,-72
240,-72
241,-72
242,-71
243,-72
244,-72
245,-72
246,-72
247,-71
248,-72
249,-72
250,-72
251,-71
252,-72
253,-72
254,-72
255,-72
256,-72
257,-72
258,-72
259,-71
260,-72
261,-73
262,-72
263,-71
264,-72
265,-72
266,-72
267,-72
268,-72
269,-72
270,-72
271,-72
272,-72
273,-72
274,-72
275,-72
276,-72
277,-72
278,-72
279,-72
280,-72
281,-72
282,-72
283,-72
284,-72
285,-72
286,-72
287,-70
288,-71
289,-72
290,-72
291,-71
292,-73
293,-72
294,-71
295,-73
296,-72
297,-73
298,-73
299,-71
300,-71
