x_value,sender_rssi
201,-76
202,-75
203,-75
204,-76
205,-82
206,-82
207,-75
209,-76
210,-75
211,-74
212,-75
213,-76
214,-77
215,-76
216,-74
217,-80
218,-74
219,-79
220,-80
221,-74
222,-75
223,-75
224,-73
225,-76
226,-76
227,-79
228,-81
229,-80
230,-75
231,-74
232,-75
233,-75
234,-76
235,-74
236,-75
237,-80
238,-74
239,-74
240,-74
241,-74
242,-75
243,-74
244,-75
245,-78
246,-75
247,-75
248,-79
249,-79
250,-74
251,-74
252,-75
253,-74
254,-77
255,-74
256,-77
257,-74
258,-79
259,-77
260,-76
261,-77
262,-74
263,-74
264,-75
265,-77
266,-74
267,-75
268,-74
269,-74
270,-74
271,-74
272,-74
273,-79
274,-75
275,-76
276,-74
277,-75
278,-75
279,-75
280,-75
281,-74
282,-74
283,-75
284,-75
285,-75
286,-74
287,-74
288,-79
289,-75
290,-75
291,-74
292,-76
293,-74
294,-75
295,-76
296,-76
297,-74
298,-80
299,-75
300,-77
