x_value,sender_rssi
301,-73
302,-73
303,-73
304,-73
305,-73
306,-73
307,-74
308,-72
309,-73
310,-75
311,-73
312,-73
313,-74
314,-73
335,-74
336,-76
337,-73
338,-72
340,-73
341,-73
342,-77
343,-76
344,-72
345,-73
346,-73
347,-77
348,-73
349,-77
350,-73
351,-73
352,-73
353,-72
354,-76
356,-73
357,-72
358,-73
359,-72
360,-72
361,-76
362,-77
363,-76
364,-78
365,-78
366,-72
367,-72
368,-72
369,-72
370,-73
371,-74
372,-72
373,-73
374,-73
375,-76
376,-75
377,-72
378,-73
379,-72
380,-73
381,-72
382,-73
383,-72
384,-78
385,-73
386,-73
387,-73
388,-72
389,-76
390,-72
391,-72
392,-73
393,-72
394,-72
395,-72
396,-72
397,-73
398,-74
399,-72
400,-77
