x_value,sender_rssi
201,-75
202,-73
203,-74
204,-75
205,-73
206,-74
207,-74
208,-73
209,-73
210,-74
211,-74
212,-72
213,-74
214,-76
215,-73
216,-75
217,-74
218,-74
219,-75
220,-80
221,-75
222,-74
223,-75
224,-80
225,-76
226,-73
227,-75
228,-74
229,-76
230,-75
231,-78
232,-74
233,-75
234,-75
235,-76
236,-77
237,-74
238,-75
240,-74
241,-74
242,-74
243,-73
244,-76
245,-76
246,-75
247,-74
248,-78
249,-77
250,-73
251,-74
252,-73
253,-80
254,-73
255,-74
256,-73
257,-74
258,-75
259,-73
260,-73
261,-72
262,-73
263,-73
264,-73
265,-75
266,-73
267,-74
268,-73
269,-73
270,-74
271,-73
272,-73
273,-74
274,-73
275,-74
276,-75
277,-78
278,-73
279,-74
280,-73
281,-73
282,-73
283,-73
284,-72
285,-73
286,-73
287,-75
288,-74
289,-73
290,-73
291,-74
292,-73
293,-73
294,-74
295,-73
296,-73
297,-74
298,-73
299,-74
300,-74
