x_value,sender_rssi
201,-89
202,-89
203,-90
204,-85
205,-93
206,-88
207,-91
208,-94
209,-97
210,-96
211,-92
212,-94
213,-94
214,-94
215,-92
216,-93
217,-94
218,-93
219,-86
220,-89
221,-95
222,-91
223,-90
224,-93
225,-92
226,-93
228,-88
229,-89
230,-96
231,-96
232,-94
233,-94
234,-92
235,-95
236,-93
237,-92
238,-93
239,-96
240,-96
241,-91
242,-95
243,-92
244,-93
245,-93
246,-95
247,-94
248,-90
249,-92
250,-93
251,-93
252,-91
253,-91
254,-91
255,-92
256,-94
257,-94
258,-94
259,-90
260,-91
261,-92
262,-95
263,-96
264,-93
265,-93
266,-94
267,-94
268,-94
269,-94
270,-96
271,-93
272,-95
273,-94
274,-94
275,-94
276,-94
277,-94
278,-92
279,-94
280,-94
281,-94
282,-94
283,-93
284,-94
285,-96
286,-94
287,-95
288,-94
289,-94
290,-93
291,-93
292,-92
293,-94
294,-95
295,-94
296,-95
297,-93
298,-91
299,-97
300,-92
301,-106
302,-105
303,-98
304,-97
305,-98
306,-98
307,-95
308,-91
309,-98
310,-95
311,-95
312,-97
313,-97
314,-95
315,-95
316,-95
317,-91
318,-92
319,-96
320,-100
321,-97
322,-95
323,-92
324,-97
325,-96
326,-95
327,-94
328,-94
329,-94
330,-91
331,-95
332,-93
333,-96
334,-94
335,-94
336,-92
337,-93
338,-95
339,-99
340,-95
341,-93
342,-97
343,-101
344,-95
345,-99
346,-100
347,-100
348,-94
349,-94
350,-93
351,-97
352,-97
353,-98
354,-94
355,-96
356,-94
357,-94
358,-95
359,-94
360,-95
361,-92
362,-97
363,-97
364,-82
365,-92
366,-95
367,-92
368,-98
369,-90
370,-92
371,-92
372,-93
373,-93
374,-96
375,-96
376,-96
377,-93
378,-95
379,-101
380,-101
381,-94
382,-98
383,-100
384,-103
385,-101
386,-98
387,-105
388,-108
389,-107
390,-102
391,-107
392,-100
393,-100
394,-106
395,-109
396,-110
397,-104
398,-104
399,-106
400,-101
